CustomerKey,FirstName,MiddleName,LastName,Gender,HouseOwnerFlag
24846,Naomi,S,Navarro,F,0
24847,Tonya,,Nath,F,1
24848,Jeffery,M,Zhou,M,1
24849,Brianna,S,Ward,F,0
24850,Emmanuel,O,Perez,M,1
24851,Leslie,,Ortega,F,1
24852,Carla,,Martinez,F,1
24853,Miguel,,Long,M,1
24854,Emma,L,Jenkins,F,1
24855,Kaylee,,Wright,F,0
24856,Candice,J,Huang,F,0
24857,Anna,,Henderson,F,1
24858,Calvin,A,Xie,M,1
24859,Cesar,J,Arun,M,0
24860,Douglas,,Garcia,M,0
24861,Evelyn,C,Vance,F,1
24862,Tamara,,Zhou,F,0
24863,Wesley,,Sun,M,0
24864,Jeffery,J,Sun,M,1
24865,Ashley,,Griffin,F,0
24866,Alejandro,J,Nath,M,1
24867,Beth,K,Suarez,F,1
24868,Darryl,,Hu,M,1
24869,Misty,,Shock,M,0
24870,Taylor,M,Morgan,F,1
24871,Kelsey,J,Luo,F,0
24872,Alisha,J,Raje,F,1
24873,Alisha,W,Li,F,0
24874,Wendy,,Moreno,F,0
24875,Darryl,J,Zhang,M,1
24876,Jarrod,A,Subram,M,0
24877,Mandy,F,Zhao,F,1
24878,Sandra,,Wang,F,1
24879,Desiree,,Munoz,F,1
24880,Summer,D,Chandra,F,1
24881,Tasha,W,Ashe,F,1
24882,Meredith,V,Srini,F,0
24883,Stacey,B,Lin,F,0
24884,Michele,M,Fernandez,F,1
24885,Corey,J,Xie,M,1
24886,Joy,D,Romero,F,1
24887,Micah,,Sun,M,0
24888,Roy,,Srini,M,0
24889,Kelli,J,She,F,1
24890,Brenda,J,Van,F,1
24891,Bianca,,Chen,F,1
24892,Arthur,,Alvarez,M,0
24893,Alvin,W,Chande,M,0
24894,Jaime,M,Jai,M,0
24895,Dalton,,Henderson,M,0
24896,Kendra,,Ramos,F,1
24897,Glenn,R,Hu,M,1
24898,Mallory,R,Gomez,F,1
24899,Vincent,E,Zhu,M,0
24900,Ebony,M,Perez,F,1
24901,Clarence,L,She,M,0
24902,Jill,J,Murphy,F,1
24903,Tracy,B,Black,F,0
24904,Jaclyn,,Yuan,F,1
24905,Kelsey,A,Nara,F,1
24906,Donna,,Raji,F,0
24907,Megan,,Price,F,1
24908,Marc,,Blanco,M,1
24909,Grant,C,Yuan,M,0
24910,Terrance,,Madan,M,1
24911,Martin,M,Madan,M,0
24912,Krystal,A,Li,F,0
24913,Kelsey,T,Lal,F,0
24914,Heather,M,Zhou,F,0
24915,Stanley,L,Patel,M,1
24916,Kara,,Pal,F,0
24917,Arthur,,Gomez,M,0
24918,Warren,,Cai,M,0
24919,Carl,D,Shan,M,1
24920,Amy,,Cai,F,1
24921,Curtis,D,He,M,0
24922,Naomi,,Jimenez,F,1
24923,Ebony,,Sara,F,0
24924,Richard,G,Anderson,M,0
24925,Erick,,Perez,M,0
24926,Eric,,Roberts,M,0
24927,Kaitlyn,,Harris,F,0
24928,Timothy,E,Wright,M,0
24929,Lucas,J,Bailey,M,1
24930,Abigail,J,Lewis,F,1
24931,Brianna,,Miller,F,1
24932,Richard,W,Jones,M,1
24933,Regina,,Sanchez,F,0
24934,Lindsay,P,Tang,F,0
24935,James,R,Hayes,M,1
24936,Caleb,,Scott,M,1
24937,Jordan,A,Evans,F,1
24938,Julia,,Martinez,F,1
24939,Elizabeth,J,Barnes,F,1
24940,Fernando,,Martin,M,1
24941,Wyatt,T,Garcia,M,1
24942,Steven,,James,M,0
24943,Darrell,C,Chander,M,1
24944,Whitney,H,Garcia,F,1
24945,Logan,C,Harris,M,1
24946,Sarah,L,Hughes,F,1
24947,Aaron,R,Phillips,M,0
24948,Nathan,,Carter,M,1
24949,Devin,S,Howard,M,1
24950,Stephanie,,Alexander,F,1
24951,Jeremy,D,Ward,M,1
24952,Amanda,A,Long,F,0
24953,Aaron,R,Green,M,0
24954,Jonathan,,Long,M,1
24955,Donald,V,Perez,M,1
24956,Ariana,V,Ward,F,1
24957,Anna,A,Howard,F,1
24958,Tamara,D,Xu,F,0
24959,Kristy,L,Blanco,F,1
24960,Brianna,,Gray,F,0
24961,Alexandra,,Bennett,F,1
24962,Jonathan,,Jai,M,1
24963,Erica,,Zhao,F,1
24964,Samantha,,Anderson,F,0
24965,Justin,V,Hayes,M,0
24966,Jade,L,Cooper,F,0
24967,Jasmine,,Reed,F,1
24968,Dalton,L,Moore,M,1
24969,Vanessa,,Gonzales,F,1
24970,Blake,,Wright,M,1
24971,Brittney,D,Lin,F,1
24972,Edward,,Garcia,M,0
24973,Arianna,R,Rivera,F,1
24974,Eduardo,,Carter,M,1
24975,Julia,,James,F,1
24976,Stephanie,,Cooper,F,1
24977,Sophia,E,Green,F,1
24978,Kaylee,,Stewart,F,1
24979,Jada,,Adams,F,1
24980,Savannah,,Phillips,F,1
24981,Jose,,Davis,M,1
24982,Devin,,King,M,1
24983,Morgan,M,Griffin,F,1
24984,William,,Moore,M,1
24985,Jenna,T,Phillips,F,1
24986,Isabelle,,Griffin,F,1
24987,Kristopher,,Chandra,M,1
24988,Kayla,E,Diaz,F,1
24989,Arianna,J,Peterson,F,1
24990,Timothy,R,Collins,M,1
24991,Luke,,Bryant,M,1
24992,Faith,L,Bryant,F,1
24993,Marvin,L,Ortega,M,1
24994,Lauren,,Sanders,F,1
24995,Melissa,S,Peterson,F,1
24996,Dylan,,Miller,M,1
24997,Melvin,M,Kumar,M,1
24998,Olivia,,Martinez,F,1
24999,Shaun,,Jai,M,0
25000,Allison,A,Turner,F,0
25001,Clayton,W,Xu,M,1
25002,Logan,,Edwards,M,1
25003,Tristan,,Russell,M,0
25004,Samuel,,Thomas,M,0
25005,Brianna,M,Williams,F,0
25006,Bailey,,Murphy,F,1
25007,Alyssa,R,Sanders,F,0
25008,Haley,H,Perry,F,0
25009,Natasha,L,Alonso,F,0
25010,Misty,H,Kumar,F,0
25011,Taylor,D,White,F,0
25012,Craig,M,Martin,M,1
25013,Mitchell,,Stone,M,1
25014,Juan,,Reed,M,0
25015,Jacqueline,S,Rogers,F,0
25016,Elijah,L,Washington,M,0
25017,Cristina,,Xu,F,1
25018,Lucas,F,Robinson,M,1
25019,Misty,S,Shen,F,1
25020,Walter,A,Romero,M,1
25021,Edwin,K,Sharma,M,1
25022,Patricia,,Perez,F,1
25023,Carolyn,,Sanz,F,1
25024,Brad,S,Pritchett,M,0
25025,Spencer,J,Bryant,M,0
25026,Mitchell,H,Andersen,M,1
25027,Meredith,,Mehta,F,0
25028,Brenda,,Gonzalez,F,1
25029,Alberto,D,Hernandez,M,1
25030,Jessie,,Romero,F,1
25031,Kristina,,Malhotra,F,0
25032,Meredith,,Rana,F,0
25033,Omar,,Zhu,M,0
25034,Anne,V,Martin,F,1
25035,Mandy,C,Lin,F,0
25036,Jenny,,Ye,F,0
25037,Terrence,R,Rai,M,0
25038,Isabella,W,Hall,F,0
25039,Alexis,,Clark,F,1
25040,Julian,D,Perry,M,0
25041,Hunter,G,Phillips,M,1
25042,Arif,A,Rizaldy,F,0
25043,Damien,W,Rai,M,1
25044,Emma,H,Bailey,F,0
25045,Paige,,Russell,F,1
25046,Caleb,P,Long,M,1
25047,Trevor,,Long,M,1
25048,Yolanda,K,Sharma,F,0
25049,Candice,L,Ye,F,1
25050,Darryl,S,Chen,M,1
25051,Suzanne,,Cai,F,1
25052,Sandra,A,Lin,F,0
25053,Colin,,Andersen,M,1
25054,Sheila,,Alonso,F,0
25055,Erik,E,Navarro,M,0
25056,Wayne,E,Black,M,1
25057,Jerome,J,Gomez,M,0
25058,Corey,,Raji,M,1
25059,Sean,,Ward,M,1
25060,Noah,R,Martinez,M,0
25061,Julia,,Hughes,F,0
25062,Kaitlyn,J,Young,F,1
25063,Dylan,T,Williams,M,0
25064,James,M,Harris,M,0
25065,Thomas,,Henderson,M,1
25066,Charles,D,Robinson,M,0
25067,Melanie,P,Butler,F,0
25068,Robert,,Shan,M,0
25069,Lori,,Ortega,F,1
25070,Melody,,Alvarez,F,1
25071,Natalie,W,Brooks,F,1
25072,Alyssa,O,Murphy,F,0
25073,Shelby,,Stewart,F,1
25074,Samantha,,Jackson,F,1
25075,Samantha,A,Thompson,F,1
25076,Nicole,W,Jenkins,F,0
25077,Wyatt,M,Clark,M,0
25078,James,,Jenkins,M,1
25079,Riley,,Perry,F,1
25080,Marissa,,Long,F,1
25081,Melanie,,Morris,F,0
25082,William,A,Martinez,M,1
25083,Omar,,Gao,M,1
25084,Dalton,,James,M,0
25085,Lucas,,Rogers,M,1
25086,Jasmine,,Cox,F,1
25087,Wyatt,,Young,M,0
25088,Victoria,J,Reed,F,1
25089,Christy,C,Xie,F,0
25090,Ivan,L,Sara,M,0
25091,Jessie,,Zeng,M,0
25092,Emily,,Jackson,F,1
25093,Madison,A,Griffin,F,0
25094,Charles,,Thomas,M,0
25095,Adam,,Jai,M,0
25096,Victoria,D,Bennett,F,0
25097,Fernando,B,Gonzales,M,1
25098,Logan,,Long,M,0
25099,Melanie,G,Hayes,F,1
25100,Kristen,,Huang,F,1
25101,Wyatt,A,Baker,M,1
25102,Stephanie,L,Kelly,F,1
25103,Shelby,,Brooks,F,1
25104,Natalie,A,Parker,F,0
25105,Warren,M,Nara,M,1
25106,Micah,W,Gao,M,1
25107,Mason,K,Ramirez,M,0
25108,Gary,B,Gill,M,0
25109,Devin,J,Rivera,M,0
25110,Tabitha,,Suarez,F,0
25111,Drew,J,Chander,M,1
25112,Suzanne,E,Zhu,F,0
25113,Randy,,Gao,M,1
25114,Donald,M,Sara,M,0
25115,Raymond,,Rana,M,1
25116,Phillip,R,Sara,M,1
25117,Mindy,R,Shan,F,0
25118,Gerald,M,Diaz,M,1
25119,Deanna,L,Lopez,F,1
25120,Heidi,L,Rodriguez,F,0
25121,Clarence,D,Yang,M,1
25122,Susan,L,Zhao,F,1
25123,Sharon,L,Simpson,F,1
25124,Keith,J,Xu,M,1
25125,Randy,G,Wang,M,1
25126,Shane,L,Suri,M,1
25127,Priscilla,M,Deng,F,0
25128,Clifford,,Sai,M,1
25129,Allen,R,Raman,M,0
25130,Micah,,Huang,M,0
25131,Gerald,,Chandra,M,1
25132,Lindsey,M,Xie,F,0
25133,Kristine,G,Gutierrez,F,1
25134,Brett,,Rodriguez,M,1
25135,Kelvin,,Zhao,M,1
25136,Ruben,A,Diaz,M,1
25137,Nina,R,Raje,F,1
25138,Seth,,Russell,M,1
25139,Carlos,M.,Short,M,0
25140,Toni,K,Lopez,F,1
25141,Walter,,Gutierrez,M,1
25142,Regina,B,Ray,F,1
25143,Destiny,A,Henderson,F,0
25144,Johnathan,,Fernandez,M,1
25145,Clayton,C,Yang,M,1
25146,Carson,J,Gonzales,M,1
25147,Samantha,G,Brown,F,1
25148,Ryan,,Simmons,M,0
25149,Samantha,,Griffin,F,1
25150,Xavier,,Jones,M,1
25151,Jasmine,,Washington,F,0
25152,Maria,M,Sanders,F,1
25153,Ryan,,Coleman,M,0
25154,Clinton,,Serrano,M,1
25155,Theresa,,Alonso,F,1
25156,Catherine,,Peterson,F,0
25157,Destiny,,Miller,F,1
25158,Stephanie,C,Long,F,1
25159,Katelyn,C,Cooper,F,1
25160,Mackenzie,C,Stewart,F,1
25161,Isabella,,Flores,F,1
25162,Bryan,D,Morris,M,0
25163,Natalie,,Griffin,F,1
25164,Isaac,C,Parker,M,0
25165,Ashley,D,Brown,F,1
25166,Miguel,R,Jenkins,M,1
25167,Elijah,,Hughes,M,0
25168,Micheal,,Hernandez,M,1
25169,Angel,,Peterson,M,0
25170,Logan,H,Walker,M,1
25171,Christopher,E,Rodriguez,M,1
25172,Evan,,Gray,M,1
25173,Melissa,,Stewart,F,1
25174,Monica,,Smith,F,1
25175,Nathan,D,Chen,M,1
25176,Edward,,Flores,M,0
25177,Alberto,,Gomez,M,1
25178,Jasmine,D,Kelly,F,1
25179,Miguel,,Thompson,M,1
25180,Ana,,Simmons,F,1
25181,Jesse,S,Torres,M,1
25182,Natalie,,Simmons,F,1
25183,Michael,K,Thomas,M,1
25184,Peter,,Tang,M,1
25185,Jade,,Reed,F,0
25186,Angelica,,Coleman,F,1
25187,Sydney,L,Scott,F,1
25188,Kevin,S,Li,M,1
25189,Aidan,,Hayes,M,1
25190,Allison,B,Morris,F,1
25191,Austin,D,Gonzales,M,0
25192,Janet,B,Gill,F,1
25193,Stephanie,A,Howard,F,1
25194,Jada,,Bell,F,1
25195,Alexandra,,Wilson,F,0
25196,Aaron,C,Yang,M,1
25197,Kyle,J,Perry,M,1
25198,Michelle,,Ramirez,F,1
25199,Kyle,L,Griffin,M,1
25200,Nathan,,Williams,M,1
25201,Hunter,C,Gonzalez,M,1
25202,Jonathan,C,King,M,1
25203,Caroline,,Wood,F,0
25204,Kelly,,Barnes,F,0
25205,John,,Jones,M,1
25206,Ryan,W,Bryant,M,1
25207,Destiny,C,Moore,F,1
25208,Daniel,P,Taylor,M,1
25209,Emma,M,Walker,F,0
25210,Kathryn,,Xu,F,1
25211,Diane,M,Torres,F,1
25212,Alberto,L,Ruiz,M,1
25213,Cheryl,O,Gutierrez,F,1
25214,Roger,,Chander,M,0
25215,Natalie,,Gonzalez,F,0
25216,Rachael,,Raman,F,0
25217,Byron,E,Martin,M,0
25218,Christy,,Sun,F,1
25219,Karla,,Lal,F,0
25220,Emily,M,Anderson,F,1
25221,Erica,,Zhu,F,1
25222,Tamara,A,Kumar,F,0
25223,Armando,K,Ortega,M,0
25224,Keith,M,Kumar,M,0
25225,Alicia,,Yuan,F,1
25226,Robert,,Kumar,M,1
25227,Jaime,A,Gutierrez,M,1
25228,Brad,,Ashe,M,1
25229,Autumn,L,Zhou,F,1
25230,Sophia,D,Carter,F,0
25231,Olivia,A,Moore,F,0
25232,Kellie,M,Blanco,F,1
25233,Nathaniel,,Ward,M,1
25234,Monica,J,Patel,F,1
25235,Monique,,Torres,F,1
25236,Lance,,Martin,M,1
25237,Roger,C,Sun,M,1
25238,Kristopher,A,Madan,M,1
25239,Isabella,J,Barnes,F,1
25240,Ross,,Rana,M,1
25241,Aaron,,Powell,M,1
25242,Susan,,Hu,F,0
25243,Tonya,,Rai,F,1
25244,Jay,A,Weber,M,1
25245,Francis,,Gutierrez,M,0
25246,Warren,B,Lal,M,1
25247,Lindsay,M,Nara,F,1
25248,Denise,R,Madan,F,1
25249,Alexandra,H,Watson,F,0
25250,Anthony,T,Walker,M,0
25251,Toni,J,Rodriguez,F,1
25252,Warren,L,Zhang,M,0
25253,Ryan,F,Miller,M,1
25254,Krystal,A,She,F,1
25255,Logan,L,Lal,M,1
25256,Eric,G,Hill,M,1
25257,Harold,T,Sanchez,M,1
25258,Micheal,,Vazquez,M,1
25259,Ethan,,Thomas,M,0
25260,Dalton,,Howard,M,1
25261,Eduardo,A,Phillips,M,1
25262,Andre,L,Chandra,M,0
25263,Audrey,A,Carlson,F,1
25264,Wyatt,,Bryant,M,1
25265,Hannah,J,Smith,F,0
25266,Kari,,Suri,F,0
25267,Arthur,E,Malhotra,M,1
25268,Jaime,,Andersen,M,0
25269,Tabitha,,Martin,F,1
25270,Gloria,,Diaz,F,0
25271,Mario,,Shan,M,0
25272,Edwin,J,Xu,M,0
25273,Karl,M,Rai,M,0
25274,Samantha,M,Henderson,F,0
25275,Christina,,Watson,F,0
25276,Mackenzie,G,Richardson,F,0
25277,Jermaine,,Fernandez,M,1
25278,Brianna,B,Butler,F,1
25279,Jordyn,L,Barnes,F,0
25280,Emily,A,Price,F,0
25281,Jeremy,J,Allen,M,0
25282,Gabriel,E,Perez,M,0
25283,Caitlin,A,Howard,F,0
25284,Allison,,Mitchell,F,1
25285,Noah,B,Williams,M,1
25286,Zachary,,Powell,M,0
25287,Paige,,Sanders,F,0
25288,Jordyn,,Flores,F,0
25289,Amanda,,Bradley,F,0
25290,Jackson,,Mitchell,M,1
25291,Marissa,,Griffin,F,1
25292,Eduardo,A,Adams,M,1
25293,Eric,A,Gonzales,M,1
25294,Sharon,T,Sharma,F,1
25295,Chad,A,Raje,M,1
25296,Christina,R,Stewart,F,1
25297,Devon,T,Shan,M,1
25298,Cedric,W,He,M,1
25299,Hector,E,Romero,M,1
25300,Jamie,P,Ashe,M,1
25301,Raul,,Black,M,1
25302,Manuel,,Mehta,M,0
25303,Jeremiah,C,Hernandez,M,1
25304,Ruben,J,Carlson,M,1
25305,Ivan,H,Rodriguez,M,1
25306,Glenn,A,Zeng,M,1
25307,Daisy,,Hernandez,F,1
25308,Lindsey,C,Tang,F,0
25309,Karen,,Zhou,F,1
25310,Janelle,A,Kapoor,F,0
25311,Laura,M,Zhang,F,1
25312,Erik,M,Ramos,M,1
25313,Trevor,C,Coleman,M,0
25314,Charles,J,Bell,M,0
25315,Cole,M,Cox,M,0
25316,Ronnie,M,Zhu,M,0
25317,Erick,,Garcia,M,0
25318,Dennis,C,Wang,M,1
25319,Ruben,,Chandra,M,0
25320,Shannon,F,Hernandez,M,0
25321,Francis,,Suarez,M,1
25322,Tina,J,Perez,F,0
25323,Lance,A,Diaz,M,1
25324,Bethany,,Andersen,F,1
25325,Wyatt,,Parker,M,0
25326,Hunter,M,Scott,M,1
25327,Adam,,Simmons,M,1
25328,Rachel,D,Price,F,1
25329,Jacquelyn,,Moreno,F,0
25330,Madison,T,Gonzales,F,1
25331,James,,White,M,0
25332,Jackson,J,Bryant,M,0
25333,Robert,L,Coleman,M,0
25334,Marcus,M,Gonzales,M,1
25335,Cesar,L,Rodriguez,M,0
25336,Chase,L,Cook,M,1
25337,Megan,R,Washington,F,0
25338,Jason,,Perez,M,1
25339,Adrian,,Rivera,M,1
25340,Adrian,C,James,M,0
25341,Kaitlyn,J,Cook,F,0
25342,Seth,M,Hill,M,0
25343,Carol,L,Simmons,F,1
25344,Thomas,,Baker,M,1
25345,Olivia,B,Powell,F,1
25346,Ian,,Gonzalez,M,1
25347,Judith,D,Reed,F,0
25348,Angela,M,Wood,F,0
25349,Jose,S,Coleman,M,1
25350,Alberto,,Alonso,M,1
25351,Jordan,,Phillips,F,1
25352,Brandon,S,Martinez,M,0
25353,Caitlin,,Stewart,F,1
25354,Kevin,A,Hughes,M,1
25355,Richard,,Smith,M,0
25356,Jonathan,A,Miller,M,1
25357,Marcus,E,Foster,M,0
25358,Jade,,Torres,F,1
25359,Alex,D,Young,M,1
25360,Mason,A,James,M,1
25361,Haley,T,Ross,F,0
25362,Makayla,,Bailey,F,1
25363,Alexandria,E,Gray,F,1
25364,Isaac,,Rogers,M,1
25365,Gabrielle,,Perry,F,1
25366,Eduardo,L,Bailey,M,1
25367,Abigail,,Torres,F,0
25368,Blake,,Baker,M,1
25369,Evan,G,Cox,M,0
25370,Erin,S,Bailey,F,0
25371,Renee,L,Gomez,F,1
25372,Carrie,,Torres,F,1
25373,Nichole,,Chande,F,1
25374,Ana,,Powell,F,1
25375,Carson,J,Flores,M,1
25376,Alexis,S,Griffin,F,1
25377,Lauren,L,Anderson,F,1
25378,Gabriella,A,Scott,F,1
25379,Hailey,M,Young,F,1
25380,Seth,D,Gonzales,M,1
25381,Dylan,H,Li,M,0
25382,Richard,L,Hughes,M,0
25383,Nathan,,Walker,M,1
25384,Maria,D,Cooper,F,1
25385,Destiny,K,Torres,F,1
25386,Alexis,S,Perry,F,1
25387,Stephanie,E,Brooks,F,0
25388,Ernest,,Hu,M,0
25389,Wendy,,Sanz,F,1
25390,Samantha,,Powell,F,1
25391,Morgan,J,Murphy,F,0
25392,Joseph,L,Moore,M,1
25393,Lucas,J,Cox,M,1
25394,Anthony,J,Garcia,M,1
25395,Paige,K,Flores,F,1
25396,Xavier,G,Ramirez,M,0
25397,Lucas,P,Bradley,M,1
25398,Thomas,K,Jones,M,0
25399,Jorge,,Leitão,M,1
25400,Kyle,,Jai,M,1
25401,Gabriel,C,Young,M,0
25402,Maria,,Hughes,F,1
25403,Jasmine,E,Clark,F,0
25404,José,G,Lopez,M,1
25405,Brandon,E,Wagner,M,1
25406,Casey,,Andersen,F,1
25407,Tony,L,Anand,M,0
25408,Karen,L,Zhao,F,1
25409,Theodore,D,Gutierrez,M,0
25410,Kaitlyn,,Ward,F,0
25411,Riley,,Flores,F,0
25412,Michael,M,Williams,M,1
25413,Zoe,,Rivera,F,0
25414,Grace,C,Bailey,F,1
25415,Aaron,E,Evans,M,0
25416,Jack,,Coleman,M,0
25417,Savannah,,Bell,F,0
25418,Alexia,,Hayes,F,0
25419,Hunter,,King,M,0
25420,Jordan,,Scott,F,1
25421,Marcus,L,Lewis,M,1
25422,Elijah,M,King,M,1
25423,Jake,A,Zhou,M,0
25424,Ian,M,Roberts,M,0
25425,Zachary,,Diaz,M,1
25426,Tristan,,Foster,M,1
25427,Omar,,Zeng,M,1
25428,Victoria,,Jenkins,F,1
25429,Candace,L,Rana,F,1
25430,Alyssa,M,Hall,F,1
25431,Ann,D,Sanchez,F,0
25432,Kellie,J,Gomez,F,0
25433,Zachary,,Kumar,M,0
25434,Gabriel,L,Hill,M,0
25435,Jennifer,,Turner,F,1
25436,Destiny,K,Ross,F,1
25437,Adam,G,Washington,M,1
25438,Lauren,C,Murphy,F,0
25439,Janelle,J,Arthur,F,1
25440,Andre,L,Gonzalez,M,1
25441,Isabella,,Torres,F,1
25442,Melvin,A,Goel,M,1
25443,Stacey,,Huang,F,1
25444,Meagan,J,Martinez,F,1
25445,Grace,C,Cook,F,1
25446,Kristina,,Garcia,F,1
25447,Marshall,J,Liang,M,1
25448,Erick,M,Sara,M,0
25449,Marvin,,Dominguez,M,1
25450,Darrell,A,Deng,M,1
25451,Geoffrey,L,Subram,M,0
25452,Erica,,Wu,F,1
25453,Drew,,She,M,0
25454,Terry,R,She,M,0
25455,Jorge,,Zheng,M,1
25456,Kelvin,A,Cai,M,1
25457,Darren,E,Sai,M,1
25458,Bruce,,Mehta,M,0
25459,Ronald,,Vance,M,1
25460,Alisha,,Andersen,F,1
25461,Fernando,M,Collins,M,1
25462,Angel,M,Gray,M,0
25463,Miguel,,Robinson,M,1
25464,Jose,J,Wilson,M,1
25465,Mariah,,Diaz,F,1
25466,Janet,,Young,F,0
25467,Troy,,Madan,M,1
25468,Krista,,Suarez,F,1
25469,Martha,,Wu,F,1
25470,Darren,,Ramos,M,1
25471,Spencer,R,Ross,M,1
25472,Don,S,Malhotra,M,1
25473,Kristin,L,Goel,F,1
25474,Jimmy,D,Diaz,M,1
25475,Destiny,C,Martin,F,1
25476,Karen,L,Ye,F,1
25477,Holly,,Raman,F,1
25478,Jennifer,D,Butler,F,0
25479,Bobby,J,Sanchez,M,0
25480,Miguel,,Thomas,M,0
25481,Lucas,A,Jackson,M,0
25482,Donald,D,Martinez,M,1
25483,Dennis,E,Ma,M,0
25484,Bailey,L,Wright,F,1
25485,Roberto,L,Rubio,M,1
25486,Edgar,B,Rodriguez,M,1
25487,Allison,,Rogers,F,1
25488,Dawn,,Ye,F,1
25489,Brad,,Tang,M,1
25490,Alvin,,He,M,1
25491,Krystal,,Xu,F,1
25492,Gabriella,G,Sanchez,F,0
25493,Hunter,,Evans,M,1
25494,Lee,,Jimenez,M,1
25495,Sheena,,Kennedy,F,1
25496,Regina,,Sara,F,1
25497,Marcus,,Torres,M,0
25498,Shane,D,Kapoor,M,1
25499,Meredith,,Schmidt,F,1
25500,Janelle,G,Lopez,F,1
25501,Shawn,E,Jai,M,1
25502,Carmen,,Kim,F,1
25503,Richard,,Hill,M,0
25504,Calvin,G,Sutton,M,1
25505,Curtis,,Zhou,M,1
25506,Cristina,E,Raji,F,1
25507,Suzanne,,Guo,F,0
25508,Melissa,,Cook,F,0
25509,Lucas,A,Hayes,M,0
25510,Grant,A,Kumar,M,0
25511,Chelsea,M,Arun,F,0
25512,Devin,,Clark,M,0
25513,Grace,R,Walker,F,1
25514,Dominic,,Martinez,M,0
25515,Tara,,Deng,F,0
25516,Cheryl,,Hernandez,F,1
25517,Christina,,Cook,F,0
25518,Oscar,,Lu,M,0
25519,Margaret,L,Sun,F,0
25520,Candice,E,Zeng,F,0
25521,Douglas,M,Sanchez,M,1
25522,Casey,F,Anand,F,0
25523,Nathan,T,Thompson,M,0
25524,Shaun,,Anand,M,0
25525,Heidi,,Srini,F,0
25526,Armando,T,Rubio,M,0
25527,Robert,P,Johnson,M,0
25528,Alexandria,,Butler,F,0
25529,Jared,C,Sanders,M,1
25530,Gerald,M,Lopez,M,0
25531,Ebony,,Patel,F,0
25532,Warren,,Nath,M,1
25533,Suzanne,A,Huang,F,0
25534,Casey,,Sanz,M,0
25535,Brandi,,Navarro,F,1
25536,Rebekah,L,Sai,F,1
25537,Nathan,,Phillips,M,0
25538,Andy,,Jiménez,M,1
25539,Mathew,D,Ortega,M,1
25540,Rodney,R,Alonso,M,1
25541,Gary,,Hernandez,M,0
25542,Gerald,,Gutierrez,M,0
25543,Ramon,T,Chen,M,1
25544,Sergio,K,Fernandez,M,0
25545,Kelly,G,Long,F,0
25546,Brianna,,Jones,F,1
25547,Carla,,Suri,F,0
25548,Colleen,M,Yuan,F,1
25549,Mallory,,Dominguez,F,0
25550,Krista,J,Munoz,F,1
25551,Ross,L,Torres,M,0
25552,Riley,,Ward,F,1
25553,Brett,D,Srini,M,1
25554,Jermaine,J,Perez,M,0
25555,Trisha,,Lu,F,0
25556,Joan,R,Martin,F,1
25557,Tyrone,K,Navarro,M,1
25558,Zachary,,Wilson,M,1
25559,Troy,H,Sanchez,M,1
25560,Daisy,L,Vazquez,F,1
25561,Micah,A,Zeng,M,0
25562,Bonnie,R,Sharma,F,1
25563,Natasha,,Serrano,F,0
25564,Fernando,G,Nelson,M,1
25565,Kevin,M,Perez,M,0
25566,Kristine,B,Navarro,F,1
25567,Dennis,E,Zheng,M,0
25568,Christy,D,Wu,F,1
25569,Jésus,H,Alvarez,M,0
25570,Robyn,,Torres,F,1
25571,Richard,L,Lopez,M,0
25572,Allen,,Gonzalez,M,0
25573,Rosa,D,Zhou,F,1
25574,Bradley,L,Raje,M,0
25575,Elijah,R,Campbell,M,0
25576,Deborah,,She,F,0
25577,Elijah,I,Wright,M,1
25578,Sabrina,D,Martin,F,1
25579,Bobby,W,Prasad,M,0
25580,Amber,A,Allen,F,1
25581,Kayla,C,Bryant,F,1
25582,Leonard,A,Luo,M,0
25583,Carolyn,A,Arthur,F,0
25584,Dominique,,Suri,F,1
25585,Brent,,Sun,M,1
25586,Molly,C,Subram,F,1
25587,Isaiah,A,Young,M,1
25588,Jerry,,Pal,M,1
25589,Lydia,,Perez,F,1
25590,Naomi,E,Gill,F,0
25591,Preston,,Ray,M,1
25592,Kendra,,Ortega,F,0
25593,Micheal,,Gill,M,1
25594,Cindy,T,Malhotra,F,1
25595,Larry,M,Rowe,M,0
25596,Cheryl,A,Moreno,F,0
25597,Alan,A,She,M,0
25598,Kendra,,Ruiz,F,1
25599,Aaron,,Russell,M,1
25600,Derek,,Anand,M,1
25601,Grace,E,Morgan,F,0
25602,Jermaine,A,Sara,M,1
25603,Dawn,R,Guo,F,1
25604,Martin,A,Vance,M,0
25605,Abby,K,Kovár,F,0
25606,Meredith,,Fernandez,F,1
25607,Sharon,,Chander,F,0
25608,Sandra,,Zeng,F,0
25609,Jaime,J,Ruiz,F,0
25610,Brittney,M,Zhao,F,1
25611,Deanna,,Rodriguez,F,1
25612,Clinton,A,Rubio,M,0
25613,Erik,S,Ruiz,M,1
25614,Deanna,,Subram,F,1
25615,Destiny,G,Hall,F,1
25616,Jésus,,Rubio,M,1
25617,Leonard,E,Shan,M,1
25618,Albert,,Hernandez,M,0
25619,Rafael,C,Raji,M,1
25620,Alejandro,,Lu,M,1
25621,Brandon,L,Flores,M,1
25622,Mary,M,Hill,F,1
25623,Maria,C,Oliver,F,1
25624,Mary,,Scott,F,1
25625,Krystal,R,Cai,F,1
